# Constructed from biom file
#OTU ID	10156.1.fastq.gz	10156.10.fastq.gz	10156.11.fastq.gz	10156.12.fastq.gz	10156.13.fastq.gz	10156.14.fastq.gz	10156.15.fastq.gz	10156.152b.fastq.gz	10156.16.fastq.gz	10156.17.fastq.gz	10156.18.fastq.gz	10156.19.fastq.gz	10156.1B1.fastq.gz	10156.1B2.fastq.gz	10156.1B3.fastq.gz	10156.1B4.fastq.gz	10156.1B5.fastq.gz	10156.1C1.fastq.gz	10156.1C2.fastq.gz	10156.1C3.1.fastq.gz	10156.1C3.2.fastq.gz	10156.1C4.fastq.gz	10156.1S1.fastq.gz	10156.1S3.2.fastq.gz	10156.1S4.fastq.gz	10156.1T1.fastq.gz	10156.1T2.fastq.gz	10156.1T3.fastq.gz	10156.1T4.fastq.gz	10156.1T5.fastq.gz	10156.2.fastq.gz	10156.20.fastq.gz	10156.21.fastq.gz	10156.22.fastq.gz	10156.23.fastq.gz	10156.24.fastq.gz	10156.25.fastq.gz	10156.26.fastq.gz	10156.27.fastq.gz	10156.28.fastq.gz	10156.29.fastq.gz	10156.2B1.fastq.gz	10156.2B2.fastq.gz	10156.2B3.fastq.gz	10156.2B4.fastq.gz	10156.2B5.fastq.gz	10156.2C1.fastq.gz	10156.2C2.fastq.gz	10156.2C3.fastq.gz	10156.2C4.fastq.gz	10156.2C5.fastq.gz	10156.2S1.fastq.gz	10156.2S2.fastq.gz	10156.2S3.fastq.gz	10156.2S4.fastq.gz	10156.2S5.fastq.gz	10156.2T1.fastq.gz	10156.2T2.fastq.gz	10156.2T3.fastq.gz	10156.2T4.fastq.gz	10156.2T5.fastq.gz	10156.3.fastq.gz	10156.30.fastq.gz	10156.31.fastq.gz	10156.32.fastq.gz	10156.33.fastq.gz	10156.34.fastq.gz	10156.35.fastq.gz	10156.36.fastq.gz	10156.37.fastq.gz	10156.38.fastq.gz	10156.39.fastq.gz	10156.3B1.fastq.gz	10156.3B2.fastq.gz	10156.3B3.fastq.gz	10156.3B4.fastq.gz	10156.3B5.fastq.gz	10156.3C1.fastq.gz	10156.3C2.fastq.gz	10156.3C3.fastq.gz	10156.3C4.fastq.gz	10156.3C5.fastq.gz	10156.3S1.fastq.gz	10156.3S2.fastq.gz	10156.3S3.fastq.gz	10156.3S4.fastq.gz	10156.3S5.fastq.gz	10156.3T1.fastq.gz	10156.3T2.fastq.gz	10156.3T3.fastq.gz	10156.3T4.fastq.gz	10156.3T5.fastq.gz	10156.4.fastq.gz	10156.40.fastq.gz	10156.41.fastq.gz	10156.42.fastq.gz	10156.43.fastq.gz	10156.44.A.fastq.gz	10156.45.fastq.gz	10156.46.fastq.gz	10156.47.fastq.gz	10156.48.fastq.gz	10156.49.fastq.gz	10156.4B1.fastq.gz	10156.4B2.fastq.gz	10156.4B5.fastq.gz	10156.4C2.fastq.gz	10156.4C3.fastq.gz	10156.4C4.fastq.gz	10156.4S1.fastq.gz	10156.4S3.fastq.gz	10156.4S4.fastq.gz	10156.4T1.fastq.gz	10156.4T2.fastq.gz	10156.4T4.fastq.gz	10156.5.fastq.gz	10156.50.fastq.gz	10156.51.fastq.gz	10156.52.fastq.gz	10156.53.fastq.gz	10156.54.fastq.gz	10156.55.fastq.gz	10156.56.A.fastq.gz	10156.6.fastq.gz	10156.7.fastq.gz	10156.8.fastq.gz	10156.9.fastq.gz	10156.BCWL1.1.fastq.gz	10156.BCWL1.2.fastq.gz	10156.BCWL1.3.fastq.gz	10156.BCWL2.1.fastq.gz	10156.BCWL2.2.fastq.gz	10156.BCWL2.3.fastq.gz	10156.BCWL3.1.fastq.gz	10156.BCWL3.2.fastq.gz	10156.BCWL3.3.fastq.gz	10156.BCWL4.1.fastq.gz	10156.BCWL4.2.fastq.gz	10156.BCWL4.3.fastq.gz	10156.BCWL5.1.fastq.gz	10156.BCWL5.2.fastq.gz	10156.BCWL5.3.fastq.gz	10156.CBFSNW1.fastq.gz	10156.CBFSNW2.fastq.gz	10156.CBFSNW3.fastq.gz	10156.NW1.A.fastq.gz	10156.NW2.A.fastq.gz	10156.NW3.A.fastq.gz	10156.NW4.A.fastq.gz	10156.NW5.A.fastq.gz
1CMET2-PWY	131094.97425917452	113312.77268818453	120327.48015513731	96694.07697368275	164603.81410425925	4206.743584212294	103454.06946659039	93583.90546252132	116434.71738521385	110588.47447132469	74334.72289430967	116064.689034465	127941.86800333619	1234.7516966128564	155133.6740812783	103568.8792094898	9098.781663096122	654.6325028902716	264.1780499091369	362.31341651531153	21860.350365782542	16507.290341392105	97037.13166505174	164921.61950532906	102717.82596895922	36333.7623176086	108913.28422719479	231.42565736425277	282.6530659075642	170431.19198023863	101380.49987135865	118205.52570971611	78717.68289653523	100131.53143648573	98083.11759111345	6042.853402255987	4089.8594733114437	262.0110921992285	2559.5231908119363	86410.5093146986	136949.11634062926	82196.85258387204	79016.09949081988	74479.3110843157	233508.81769022936	128732.94580535042	94669.9297861995	152462.09060492693	183089.968185409	189474.81285669853	146881.78887959616	73237.49481246325	109968.25281809647	78093.96457874322	143017.83927159844	125335.39960271996	124351.78556166816	132804.87607264338	63648.88218065623	83779.77417898865	114430.44768673797	76010.85799192832	165683.9203644763	130239.49838330726	123080.9599360807	157024.2108561826	55381.35657477506	70445.81051403027	42754.711952992664	125723.25639394706	98770.27921562799	104523.1063980649	141039.92330715567	74445.5582548934	93580.17299927551	64819.8543820347	96863.32820855349	68074.09997620835	125368.8896876837	65354.0630478826	99454.78366298889	116392.15431612125	35586.34318918228	103481.93682447006	60552.39788454937	39126.4362982612	159291.7445904126	91747.19959830669	84017.36003159721	162524.57752053265	79565.11948069313	82658.45982123223	134247.16641137534	95137.3639264026	73987.27223510147	22559.290221140018	48465.37237460192	81611.05319620206	104162.55508762015	106800.15386951824	54035.71755628291	91178.31809437208	80053.32017693584	71969.04260508665	158568.7509511257	153533.4757763125	64125.327928238716	98258.18269582171	126752.28179495348	156810.1974032522	67828.92942462437	101523.18495413284	88617.91715490817	97855.0787941461	72426.66221014374	77933.9797547697	91090.70109265207	22474.73745193432	123142.97286867691	115388.37937520891	135941.45282652977	243227.61767498363	94578.21911764104	124384.04286461047	140229.90206227187	58982.446117291154	18766.842056185018	59502.60002783731	45489.60477031154	58833.96428793755	59877.32253908847	26720.200924353012	52241.92196710547	77198.0271813068	90996.4129115295	99125.51992078427	101963.77099646298	67656.20819186563	58981.11208648224	105124.77254753235	101019.12173029385	152305.6248353145	292.1625603368871	114703.44963079863	88508.48422095794	86939.15707270677	39134.49440886071	94856.42951840312	103052.48307206281	121296.62051180191
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	13922.672194191737	9011.009534727822	14978.838248601378	11402.091133521622	18674.98860341851	617.3604533522279	15919.291090397854	11465.388728881844	11048.870669515441	12275.849410395664	7114.469282946903	12071.19384836153	15346.272547695313	230.81541283352504	19524.502000174645	13239.505716931946	729.1025661688699	20.0850027500316	16.17333359768463	24.91980047738887	1817.0422560259926	2782.6991142943402	11805.267464313149	19385.41902866659	13878.355545080241	3972.0480122990493	14753.035801556527	3.8510305421044446	13.39497223158118	24312.48540458817	10624.43877857785	9353.036605293191	5167.00326302414	9910.504848227572	9982.702962873824	452.04632489698605	434.35078223285296	10.56653187511304	435.25382626925597	9745.053541349282	13234.010291986155	10479.665716668127	10232.127583166242	10473.84635707415	33438.955350282435	18061.152322211838	14973.551667877224	18496.580352640067	24479.320246408926	27402.771901395234	21455.492843374574	11206.67076706383	14325.972528847737	11034.35194138318	18861.900484588612	17695.0581758031	17646.45336179096	17427.55270845635	8280.810075472415	11316.045403680098	14807.689529795403	8139.542498301778	16833.572460752475	12542.321125252527	12414.452368650002	18364.82056965484	6085.442400777512	8982.213576589418	6909.175440544243	15833.272275981919	10242.51217425392	10259.940278452663	14969.413204934239	9159.404573116279	10101.561059758413	8822.527875674848	13183.616521730246	8124.801736183516	15572.644310468924	7671.874118614588	13219.696263845042	14381.306337851087	4270.16030697807	13492.733000332495	8656.860317135226	5112.688894899707	20264.3201709966	10406.369345965497	10057.358751254289	21730.985041898173	9077.89076238172	10463.490622639545	11848.521518257507	11367.664559468236	7740.271957305568	1495.7963226809063	5911.130080447579	10379.6533945767	10299.630060809566	9782.208863660671	5696.2676771058705	9662.47759604253	6487.421507614277	9294.241801766366	22633.05123942149	20486.747325748984	10097.12112375753	15291.079580909285	19063.88376872182	21020.815829022264	10683.279015424585	14663.099765926941	12332.11099567501	15246.828215679505	10721.122376898056	8040.613423919936	8677.051230173514	2084.3425354383457	15427.440155464052	13723.7180845802	13503.244057081245	27798.361243135856	10458.170543135806	13346.635168473138	18105.93394541822	7290.733128575097	1869.0394325025509	7555.7933606821225	5758.712931991286	7593.707691756405	5933.271057647706	3436.1133072439243	5680.818765241679	7474.500714113008	10228.774284488807	8804.951492898352	13204.399006411819	7104.071506261792	6353.852303832223	9823.317088387299	8848.573811791675	13680.431393747678	3.4085196556214066	13553.569813037844	11100.106933513307	10317.13335464935	4405.974971305939	10508.799644173312	15542.73837550677	18157.340117911797
AEROBACTINSYN-PWY	1198.1442111988529	784.5034866456028	881.9251398951458	751.8518496914169	1484.5842948713153	20.88257755481938	1453.0010801429653	1065.1026867739843	912.6798364321919	1359.609613462027	609.6872395822304	975.8363755131546	1525.7721944192524	0.0	2468.0890444948477	1284.918567657467	74.28494371654611	1.5009550940881418	9.384720969878606	15.652970204553345	301.7287824668563	532.5349487697532	912.657992371589	3983.268505815167	966.132922525297	539.2942570693975	2398.850495849798	5.6331785386105535	10.105159290271446	4684.01787503899	626.7613188101423	838.7998479044925	534.4246814334452	702.2805791162491	2285.8360768454945	42.285917071528885	13.091415288237696	5.317605192329288	91.21847299884898	771.7634863860745	1348.4111084177157	1415.92131256037	1587.8158877931605	1288.8971049633483	5371.809955303105	2527.860081420171	2227.611465780906	2463.597220691661	3269.3701566418363	5273.002851167007	3406.5272730898077	1483.4469337320334	2382.647362933289	1087.6847182502252	3975.3673602367667	3162.3283925039623	1767.4402437485828	2875.4156641058034	1283.0316214518245	1201.6977067912592	2205.720760724023	559.8484828948931	1252.6299007009386	1151.7588745614273	1146.1872341888195	1602.0320129048425	405.4318286743688	747.0544720600369	616.8133449828499	1273.8127774868915	1196.9390716308178	1037.0379913595823	1822.8802754452627	1123.1098021839757	1597.8906854162879	842.8351125902499	1120.0911671538772	1378.8053500412914	1390.00275255688	1137.3445648086472	1197.9864591015432	1339.8234152020102	532.5967125801822	1648.5628833544733	1290.5348271931418	873.2378124869315	1956.6571512571982	1474.2224750831492	1168.0629856766093	2272.142577623617	982.5711500985307	1046.3278709809267	1448.993401983286	1043.1518415679204	633.4768860958008	345.94073595897714	805.6420013523766	1303.5127726310777	1274.2723450916121	1024.4668264022184	510.36419291674576	1577.6456873569605	547.2923634430559	927.7186746075424	2261.2746102249034	2057.930997577174	747.7803696807763	1313.14164043754	1621.156539273163	1011.958225898374	722.1381052233147	941.8333919527677	899.7338644255072	757.0677913779853	741.5396342431467	639.9262399714675	604.1255224443779	382.404184343992	1241.1435721862895	841.60232530051	1607.8938179165748	3317.10327097593	1390.6957996998865	1257.3737627243154	1575.0493054991969	483.81779498759056	129.18587285679436	567.2574963261144	579.6347634859904	593.3570178293667	746.70389968904	229.59914097496744	460.7046043445564	1026.5949638946288	843.1551303360499	784.1990274818704	735.28634823869	620.1099662702858	662.9170128955913	772.4318787074644	647.8969288672782	1305.619717913608	0.0	765.3272343494089	663.8875735280061	734.783089910114	288.8975314315834	838.9330558691321	1541.535258582319	1492.2064621524873
ALL-CHORISMATE-PWY	51900.94136192605	42866.328796658665	48897.61235725197	38971.57071311415	65919.42913113965	1647.1837853483878	43109.51650125033	38308.36325853669	46638.48354926045	47268.8668688939	30554.24858856558	45969.01047835291	56148.596627948304	605.2178552331832	63155.88509687426	35742.73688457418	3904.157798640213	181.93114000400453	117.41851183211878	176.45736656412274	7691.475361394295	6725.140180680805	36069.81353115804	72941.83648868997	41037.782618983954	13934.510761508755	36643.27796131216	47.644079837227096	112.6260322635286	67302.64968515503	37817.65636863701	44451.9613260741	27361.193159496714	36835.6543020847	42948.247623381314	2631.248512776047	1728.5766274185003	90.7604090035286	1035.7095820602196	32496.912756170852	57559.778420612165	36037.86643039277	34822.90146207696	31812.552805863947	102008.69961593879	54651.78476967377	43591.79889095992	65416.896387902394	78446.70911766229	86405.38449040649	66738.27519704802	32316.31977570567	48631.988460778404	33040.694993499106	63127.83402775974	54365.30340488909	55894.14166823911	66551.67537210968	28598.45882358088	37482.12248600871	50735.26883774206	30151.278553555636	74525.02616348474	53240.1458734602	54139.28261565391	69678.29920773236	25259.863654479803	31463.072759780207	19373.200345735244	56661.16617852191	38730.03337709968	42845.20349043342	58388.340558746706	31604.149124485986	42913.946600299234	29472.775425063643	42916.97120635847	28570.244244603782	56613.05522792875	28653.42225046816	44552.93073991282	51967.11956337139	15508.834181525948	44731.560445031515	27419.980908334353	17049.166474550148	68130.16336692135	40619.25394878461	35894.64392017048	71966.85375406206	33699.13741097722	37297.59312441325	52971.43903842595	38498.56014105698	32890.09734052242	8095.477545084987	21944.16519039615	35107.59222438896	42852.45490685742	42263.445752509484	20832.287267685042	36011.291433478815	31511.968775498714	31763.945693903053	64434.59661475368	67400.98167289147	26600.087113571193	42697.25122043243	57060.78392341161	58499.52347630507	26526.13223390543	45333.35651033437	37278.730397289444	42411.19322004275	30961.654422379335	30943.14205186161	36656.57408880397	11137.688602137636	54482.86467285972	48150.31546024314	60670.936462547215	111072.78237980139	42761.90599071759	49965.901838943646	62103.060395259956	23205.86688340324	6837.5536208162275	25299.505032680834	19840.61938380752	24253.83237931043	25561.99515020271	11266.432754189162	20704.96917299578	31323.739035058414	36518.833926699095	38968.384059781834	38972.058019407144	28173.901872704577	24145.212203688792	43113.299749893806	39821.87062193488	61453.88713284349	3.322301454530016	45625.646619653555	35015.893880839874	32508.93548907768	15360.778152502513	35652.84442765456	41099.731252555364	48021.22829803971
ANAEROFRUCAT-PWY	149908.7970260668	129546.24449452366	132018.02171317211	107645.59326811177	178590.56373721757	4723.821908316643	109766.86244780773	103821.82456592728	123195.15662637587	125965.58604958808	83697.5655309029	130866.0995906325	143805.30447189644	1629.1530514023177	167428.94940552738	109833.18391563227	10506.671818814792	526.9331206844256	263.8234136575457	421.18833348956997	23133.037474527526	17965.63870416816	105276.62841690975	189363.59542394927	113293.75974484716	39061.19082552496	113734.61151687146	267.8870157706993	307.947598669058	186401.33050378162	112573.02593926326	142225.21159634573	91921.69640005587	119550.48329459723	112870.81056534815	7029.830618771391	4294.990462360933	264.16440954398405	2706.388725895518	96120.06190410507	161417.15738633287	90092.36297144394	87481.764700331	80964.36332741739	259966.91479267174	138856.85876631498	107491.39840579791	171561.1897075934	207680.1009729319	214092.71805455905	168524.2690808829	82380.87071099196	124532.96980226102	85883.60938121454	161751.11718246565	140793.52117961683	134566.92049788934	147884.44779293946	70554.57669750611	91514.84461455051	128882.60886430136	82557.80528265673	184153.95891530166	151594.27110530002	140405.96130511863	176945.65684612776	64786.78388617781	82222.88077688433	53041.032953130416	153600.96754890023	113364.83491258413	119474.26277274132	155793.2514304445	83601.22930416443	104621.40409248805	76514.44902578215	109259.86660255458	76313.39534470954	142742.6099499416	74567.24020262936	113049.1971232177	136136.3918219289	39708.87421062279	117690.13140875818	67489.05755125333	44893.6329009173	178981.492411847	104475.12537971366	97730.40500509307	189374.791058033	90096.74397307735	95708.9788707533	153503.89688705187	106904.20619962149	79711.77318389947	24636.88657602919	53897.23561652639	85703.99991994211	122056.77196724631	121543.49226715129	58559.96486111191	105204.46081546483	94095.13839825706	82972.56324092088	178202.63422713894	172017.18059408077	72262.21580117963	113884.87117926069	149630.02052205402	177899.68704478198	75533.23432063017	121366.51569858917	99530.30548741257	113763.58936922204	80207.3249078562	88929.23932056017	108189.53789455946	23199.14430908162	140453.10400269582	134907.65081461548	164560.49370353046	298461.8735070693	114365.10925057059	134751.96043612133	154617.28608147512	66261.822245767	21438.725364726895	62542.61985277084	51163.91583634229	60085.3481192726	66051.72768585925	28492.84135072517	54279.62793784471	84814.04972866272	98950.39298012348	107731.70877822045	101943.84216995277	74260.4007435482	63801.2301012059	113910.84541118194	108286.59323146302	162717.13170750867	235.92191156662636	132948.30614454782	103108.81775778942	95516.02909370238	43363.391833310634	103627.51590126586	111881.46622496606	131309.913182927
ANAGLYCOLYSIS-PWY	180056.0168469026	156920.18960185617	160259.8050335535	129131.69290609006	220920.58577543954	5773.472835343865	134212.65792604416	123747.33981222488	154436.57701527572	149954.95994285762	102312.83695110909	164193.05363903177	172077.11391534464	1766.7101430471162	204736.54179698342	137618.3805339294	12821.705244916822	787.8366515896577	313.91306052496907	459.9716537437285	28964.11293802465	21237.14164493172	132810.13423503874	229575.60988665684	139947.8670568959	48217.248321988605	145041.98442714114	290.4559658211364	336.8359994512519	224501.2549442108	137026.73242359838	166002.92873453832	110587.35839446816	144748.06647908522	133928.9827477168	8442.358736444856	4980.214873177964	287.2553527427699	3245.152979578904	116353.29868631995	188162.69520989415	106280.18985252558	103112.50680439605	95565.44576930019	300934.83118455636	164104.43009849242	123296.42694400097	201281.37142696054	240302.84226906963	248208.46888523942	194186.1728728279	95007.95080110597	147512.76266311438	101022.99439300892	190723.77315031874	165808.09307286554	159012.793895812	173113.53804836966	84164.62371395306	108930.22422565214	152503.58217325155	101067.10941675508	216960.10989966054	180753.14641710502	167109.72418012275	211762.99560458542	76315.97909184637	100505.70837759257	60995.11957087991	170415.22043086748	133153.5421209619	143330.90737228264	184876.5643673152	95015.9481254909	117716.46842233394	85648.10929341016	126568.02565481029	88019.66358772281	164525.88200870182	85959.44475151303	130921.3515470017	155296.6716624946	46147.94799392303	135027.2744611572	77538.3911884335	51403.75535815651	205275.56524226817	120592.43668298303	111446.09506403198	219190.38731829426	104420.12032861837	109604.1547104262	186689.01285908907	129926.88494374539	98854.48876083479	28527.795129835526	63507.90767230984	103613.66287012133	147870.21638901762	147259.709509216	79832.04687405605	122101.25858074159	113761.81791041602	110903.62576910362	237097.05029322466	228579.26971328468	95992.61378974923	149388.81249415898	198739.65623269006	222682.74340280867	99989.3281803214	162031.1684607708	139117.7526036712	156204.20948402924	107629.67170940927	107907.1499332688	125526.42990225999	28662.01103084491	167430.8500529195	157908.38735991213	196407.88422539108	365349.1313978568	136919.86726025527	164809.77455912423	184812.41762267041	77350.89609486047	25620.72489039946	84172.23362078419	65935.36467387031	82324.8696060949	84052.72232157091	36924.539342000935	72722.21250632122	108160.71705796702	127833.01026147921	139521.54665121107	137141.45055942595	96818.77835669855	82879.79870261904	148781.38501732692	140956.13104531466	211981.6313067294	344.92113260495483	159624.4843819263	122200.14344305228	114223.96653664182	51849.71961830319	125365.81053255762	129834.40790943374	154180.43939091262
ARG+POLYAMINE-SYN	82074.30561857444	68599.65491222423	70381.46030069173	58201.44218270442	96964.73545982431	2339.8667633048085	64656.2675463881	56513.01725371514	65886.8513626653	68737.84080812684	43920.09860586811	70588.81059842744	75319.85789540665	88.75282102205888	89483.26074635159	56172.30249397871	5336.135051679435	162.94095807020904	93.7793377259486	158.3612273463968	12643.746145892184	9666.248834928745	54961.818851961114	102023.41113987786	60039.14008029414	20038.202153580838	59068.09003752174	42.240888263380214	110.83922543541958	96712.23908321485	60284.65825453467	78087.68350024402	49726.78121262744	63745.33062811398	60721.56332057244	3596.4271516829817	1752.598347266985	76.51720339884456	1583.265838497195	52340.260926625415	85237.52380893743	50959.37666436409	50779.142486193596	46508.35679767251	150128.23995882506	78991.52645694821	60487.19342632829	96114.64548172179	114291.40546843999	121070.61003559447	98141.2668254804	47173.500092917115	69367.72568959722	47645.936123988984	89028.16430183464	78215.49939912799	76993.70238876384	89088.04108763264	40899.647865334795	53264.2291420543	73910.6749679487	42856.44752625359	114683.0458609929	79105.87982787841	74436.29534916717	109019.5930881263	37907.373702016295	46182.30300571395	29804.605803456394	85135.63284059522	63519.19099690648	69340.08033587602	84340.34281424526	48135.08612619465	55447.88072341028	44960.45973530697	66606.10495766747	42200.66666922836	81897.54643712817	43932.03738536594	67216.05693897566	79473.05028280604	21747.88255929865	65931.77482900095	39667.228786110354	25497.46572302484	105934.28243501043	60765.83454038395	53800.21121622732	111723.82138222759	51363.614706578715	56723.68862954931	83292.93230420502	62655.81807660253	45029.531371229146	11592.493985493538	30021.792143477185	45744.86388060881	66374.56133079683	66490.34212521322	37827.645163265326	58735.32297891348	47954.30484601302	46740.962429273	104680.86726613667	97070.97358548231	40799.43043791295	66586.52782511758	80968.22446225528	93509.96674945849	45642.184237991045	65707.18377415453	59713.433809864706	67392.50070818717	46207.51998742785	48350.03388951549	56006.691440779075	13115.038331505024	83101.80249377839	74541.84117594615	95126.69144871552	171409.6995564247	67328.73000050278	69309.91131375561	87313.74192333523	34660.055171048254	10535.33163584864	37554.0275282114	28706.70170648586	36147.27347777921	35177.189710276994	15582.13664934811	29435.077012600428	45940.25071144236	55806.781325380296	57492.41898795459	57337.136840826606	40199.503694297	35069.656655391525	61662.284855663806	56756.07890402292	88253.77030719799	134.35999254941578	69861.04461005467	54640.358040661704	52774.08425542964	23303.612969120033	56356.95293978261	65622.95297016426	76085.93595771497
ARGDEG-PWY	3280.9408126086582	2889.5889202167964	2821.42152839493	1947.699476925649	3650.2417873555933	108.77133722627403	4416.361635278484	2705.6333842228178	3529.5385751254285	3216.4871038510673	2228.4549206459005	2855.1138316394436	2711.723042862604	0.0	3531.8809339371514	1318.0639890387135	178.46530320982745	29.863197351108337	29.295758990832958	31.098450272462347	360.6945469780554	461.21880300902745	2151.327086602176	6411.054979858997	1431.6478540396308	641.5521349434946	1734.4315878602458	7.3023614211538455	32.65617853732053	3978.9533087397244	2766.6243966481493	4320.359837597072	1346.421607614865	2204.50298413912	3111.0795865727914	171.05200381677312	45.36633817893051	12.050623373980125	54.54357598420486	1403.605138538084	2742.399243653872	2305.3343851416707	2265.880230176876	2164.033090194662	6258.412615680173	2997.7043169266713	2866.2268045359738	4230.083693313421	4582.023331603199	7042.4659239430675	4534.271326152552	1197.752497368109	3065.0103476763356	1753.216370712194	4176.430536489199	3494.9222229172806	2774.791101827347	3370.9492510211	1988.7800614572645	2105.256009101656	3497.842347422458	2127.222677413297	3578.394299579299	2651.8505799917407	2593.750657379595	4450.376934200719	928.4030551404543	1160.4172963331735	851.9569320718343	2044.1437265850766	1227.377227455175	3751.2268919716535	3052.6094415918756	1222.3113718809366	3173.551011341718	868.605030702187	1492.0768490844987	1301.555038436256	2393.226599582474	1118.3647192548613	1494.5698567371003	1836.775492606188	506.96945927175096	1994.761503143667	1750.7653162528065	775.9461100886349	2796.153047679289	1576.9779268234302	1512.439720304678	4255.056703663818	1292.1477548134212	1218.7736579525026	3169.9513510597253	2562.369828532598	1450.531747126435	983.7640169010375	1753.071829526638	3253.029576435732	3425.5378028709542	3214.434749045204	1010.5251914553817	2091.955083427513	1626.8900777362007	2784.548338896548	5394.428181966553	7035.949493345673	1031.008447063281	3120.348161361004	4417.36057205159	2397.238217194256	2414.4564035419226	2720.599009903772	3379.789675356755	2651.214917036375	2367.881813760185	2191.5311849503405	2327.132467789565	1170.9816035284002	3455.7532476200113	1990.1704895930618	3039.0533855303506	6361.404829813645	3054.353915007749	2948.8812985803206	2832.100018454881	1419.7899773110778	296.7705495460926	1815.433446868513	1341.2837506096182	1588.4227498516032	1320.0153923325051	633.4074900898861	1171.2685038880893	2764.242171234359	2460.2756934751146	2721.4526037387036	2107.9257969234245	1664.1989722534415	1474.8727883110369	2345.638977572795	2269.225350560699	3953.6073336953154	0.0	2336.9045686441887	1512.4701249498917	2479.393313170093	1290.5394530151889	2827.0118456470364	2688.9518641893633	3495.271584133666
ARGORNPROST-PWY	46653.678177193804	40823.06371915333	40859.033669197845	33803.17029656587	63617.69457907106	2050.2794844321015	34792.21128122582	28160.37792729606	41507.85408129766	42799.559519996175	27392.142788517973	42071.305806302	46475.881957804886	1171.2148746748003	49640.913620402396	26932.491936829618	3020.0376524242356	192.46027816763646	72.2575654676699	157.90534466832446	7832.140268867896	4896.8553560470145	29312.161220882514	69623.29236321595	31891.899481590048	10993.1070330103	27276.38771406319	75.4759165123668	79.0571627132916	56297.94701328838	36207.91419387222	51299.92310436346	24622.795247821738	35410.492779908425	34732.82612396702	2094.4002021887322	2809.152085735658	83.91132332235065	1178.1631994864351	28910.824290245455	55626.781502654245	28888.45538819673	27437.41501333964	24963.207005945565	80872.87316410127	42877.81338296367	34608.760489741566	53109.68556049201	65191.36626331052	65549.3504320805	53397.53680747458	25961.49447907654	39884.73564347218	28319.79646236516	51514.20006467099	46364.78816277532	43962.32068048672	50815.442038018555	22230.03683788396	29696.51746488061	41623.727533499325	28910.67339177283	60885.15697910763	52360.296673399855	51954.236822208484	60191.90310097189	23224.505484790403	29305.08895571598	17955.904890664915	48046.494883034014	24603.837635960732	36756.66537196296	49391.419002824994	27537.688559821374	36465.10168665482	26495.809820599407	34942.27252489985	24255.110193204597	46366.65516648591	22093.55347336771	36658.755842193474	45701.50220292831	12702.07554339091	34706.273524711694	21637.345100693376	14082.20882200513	59570.24560376845	33112.19024570049	29962.267392083904	59618.70016694779	27651.925328691246	31661.33983467688	53035.81971488794	32260.02848914951	29276.93038468913	6693.983308518232	19001.49573666027	31718.54858822465	39629.762494384915	40492.772636671536	16455.00771717354	30034.413923512726	30958.83057648089	27186.193406011458	52753.2803665951	54276.92896314126	24770.529276772817	37457.16706403183	50484.81218215427	56619.73692492229	27339.92224762124	41046.41251789704	33211.0709918176	37063.34940365558	27288.11829735419	28564.24676552604	36021.22889999676	10407.37196710607	48416.38909979064	47352.743961457876	52115.52054425478	101767.45989396091	37051.49362344938	45905.572303469016	51541.756930692995	20776.347588110424	6228.142521653693	21392.225214645532	16830.5315599751	20918.23342996338	21486.229532915586	9675.512015358197	18493.926530108143	30079.99928976079	34863.8985142085	37446.44036587224	35632.771094576965	23545.826048246745	20411.33474180929	41503.15157372361	37759.96775235912	57345.134583888335	61.77720751016967	41483.96089582379	31404.703694328186	29972.74943686852	13536.419881929354	33261.44146452289	33531.80171454013	41256.553068420966
